Id,name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT),source,estimated_max_power_mw,estimation_method,estimated_annual_energy_mwh
1f767730-9144-11e7-a556-02028ff44134,t-systems-frankfurt-am-main-2,T-Systems,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),23548.555371080998
1f3f0dfd-9144-11e7-a556-02028ff44134,equinix-fr5,Equinix,3500.0,3.69,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,4.0374157095415955,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),22989.045050129844
4602f639-3faf-4420-a48f-dc25d11b83c4,interxion-fra-11,Digital Realty,13000.0,9.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,10.503845748400899,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),59808.897691394726
5e2b4e6a-36d9-4ba4-ac48-0f219d97992b,aixit-aix-f8,Aixit,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
4ef4afcb-639a-486d-a7be-21340f8871f5,cyrusone-frankfurt-iii,CyrusOne,23000.0,22.0,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,24.071313173418726,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),115975.58686953144
1f4c5996-9144-11e7-a556-02028ff44134,interxion-fra-6,Digital Realty,5000.0,3.6,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,3.9389421556503375,reported_gross_max_power;scaled_to_17.0TWh(factor=1.094),22428.336634273022
1f9ad411-9144-11e7-a556-02028ff44134,mk-netzdienste-fra1,MK Netzdienste,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
85d16597-3aa3-4013-837d-b1405841aa82,keppel-data-centres-maincubes-data-centre,Keppel Data Centres,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
1f711b74-9144-11e7-a556-02028ff44134,bt-frankfurt-sossenheim,BT,0.0,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),23548.555371080998
4eaeb9f0-0401-11ee-8ba9-0d14d4652556,entega-medianet-offenbach,Entega Medianet,,,10.451526,51.165691,POINT (10.451526 51.165691),cloudscene,5.376382504813013,pending_company_or_global_fallback;global_median_fallback;scaled_to_17.0TWh(factor=1.094),25903.410908189097
